"asin","fnsku","product_name","fulfillment_center","country_code","longest_side","median_side","shortest_side","measurement_units","weight","weight_units","item_volume","volume_units","product_size_tier","average_quantity_on_hand","average_quantity_pending_removal","estimated_total_item_volume","month_of_charge","storage_rate","currency","estimated_monthly_storage_fee","dangerous_goods_storage_type","eligible_for_inventory_discount","qualifies_for_inventory_discount","total_incentive_fee_amount","breakdown_incentive_fee_amount","average_quantity_customer_orders"
"B0B4NQCZQH","X003AHB1JP","365Home 2-Pack Avocado Cutter Slicer Pitter Cuber Peeler Dicer and Melon Baller Scoop Set","GRR1","US","9.65","4.02","2.83","inches","0.49","pounds","0.0635","cubic feet","Standard-Size","1.0","0.0","0.0635","2022-09","0.83","USD","0.0527","--","N","N","0.0","--","0.0"
"B0B4NV92M8","X003AHCZF9","365Home Windmill Watermelon Slicer Cutter Knife Corer, Avocado Cutter Slicer Pitter Cuber Peeler Dicer, Fruit Vegetable Tools, Melon Baller Scoop Set","GRR1","US","7.8","3.5","0.6","inches","0.25","pounds","0.0095","cubic feet","Standard-Size","1.0","0.0","0.0095","2022-09","0.83","USD","0.0079","--","N","N","0.0","--","0.0"
"B0B4NVV8W7","X003AHCZFJ","365Home Windmill Watermelon Slicer Cutter Knife Corer, Avocado Cutter Slicer Pitter Cuber Peeler Dicer, Fruit Vegetable Tools, Melon Baller Scoop Set","GRR1","US","8.66","3.15","1.02","inches","0.24","pounds","0.0161","cubic feet","Standard-Size","0.03","0.0","5.0E-4","2022-09","0.83","USD","4.0E-4","--","N","N","0.0","--","0.0"
"B0B4NX6TSY","X003AHETDP","365Home Windmill Watermelon Slicer Cutter Knife Corer, Avocado Cutter Slicer Pitter Cuber Peeler Dicer, Fruit Vegetable Tools, Melon Baller Scoop Set","GRR1","US","12.95","7.2","2.2","inches","0.53","pounds","0.1187","cubic feet","Standard-Size","1.0","0.0","0.1187","2022-09","0.83","USD","0.0985","--","N","N","0.0","--","0.0"
"B0B4NV1CSY","X003AHETDZ","365Home Windmill Watermelon Slicer Cutter Knife Corer, Avocado Cutter Slicer Pitter Cuber Peeler Dicer, Fruit Vegetable Tools, Melon Baller Scoop Set","GRR1","US","12.71","7.24","1.89","inches","0.35","pounds","0.1006","cubic feet","Standard-Size","2.0","0.0","0.2013","2022-09","0.83","USD","0.1671","--","N","N","0.0","--","0.0"
"B0B4NXB7MG","X003AHLVBD","365Home Windmill Watermelon Slicer Cutter Knife Corer, Avocado Cutter Slicer Pitter Cuber Peeler Dicer, Fruit Vegetable Tools, Melon Baller Scoop Set","GRR1","US","11.97","4.65","4.09","inches","0.62","pounds","0.1317","cubic feet","Standard-Size","8.0","0.0","1.0539","2022-09","0.83","USD","0.8748","--","N","N","0.0","--","0.0"
"B0B4NVWKVN","X003AHLVBN","365Home Windmill Watermelon Slicer Cutter Knife Corer, Avocado Cutter Slicer Pitter Cuber Peeler Dicer, Fruit Vegetable Tools, Melon Baller Scoop Set","GRR1","US","7.8","3.5","0.6","inches","0.35","pounds","0.0095","cubic feet","Standard-Size","2.0","0.0","0.019","2022-09","0.83","USD","0.0157","--","N","N","0.0","--","0.0"
"B0B4NX3X57","X003AHLZY1","365Home Windmill Watermelon Slicer Cutter Knife Corer, Avocado Cutter Slicer Pitter Cuber Peeler Dicer, Fruit Vegetable Tools, Melon Baller Scoop Set","GRR1","US","9.13","7.52","2.56","inches","0.35","pounds","0.1017","cubic feet","Standard-Size","0.17","0.0","0.017","2022-09","0.83","USD","0.0141","--","N","N","0.0","--","0.0"
"B0B4P42NPN","X003AHN8HX","365Home Avocado Cutter Slicer and Pitter 3 in 1, Avocado Knife Cuber Peeler Dicer Tool","GRR1","US","6.14","3.27","2.17","inches","0.07","pounds","0.0252","cubic feet","Standard-Size","2.0","0.0","0.0504","2022-09","0.83","USD","0.0419","--","N","N","0.0","--","0.0"
"B07KX5V1LC","X001YUO5YX","VNFLY 2-Pack Rocket Pens, 4-Color Ballpoint Pen, Fat Pens, Jumbo Pens with Rubber Grip (Blue)","GYR1","US","5.05","4.0","1.02","inches","0.1","pounds","0.0119","cubic feet","Standard-Size","2.73","0.0","0.0326","2022-09","0.83","USD","0.0271","--","N","N","0.0","--","0.0"
"B07R3WYPKD","X0024N0PO3","SNAPY 2-Pack Mini Folding Camping Stool, Lightweight Camp Stool, Portable Folding Camp Chair, Ultralight Camping Chair for BBQ, Camping, Fishing, Travel, Hiking (Silver Grey & Silver Grey)","GYR1","US","12.6","7.5","3.4","inches","1.8","pounds","0.1859","cubic feet","Standard-Size","0.43","0.0","0.0806","2022-09","0.83","USD","0.0669","--","N","N","0.0","--","0.0"
"B07RND7Q6Y","X00277ZSBB","VNFLY Shield Keychain, Cool Gifts for Men, Husband, Boyfriend","GYR1","US","2.25","2.05","0.65","inches","0.09","pounds","0.0017","cubic feet","Standard-Size","82.3","0.0","0.1428","2022-09","0.83","USD","0.1185","--","N","N","0.0","--","0.0"
"B07V278VJ1","X0028N5BQ1","Nidavellir Hammer Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend","GYR1","US","3.2","1.8","0.04","inches","0.5","pounds","1.0E-4","cubic feet","Standard-Size","12.0","0.0","0.0016","2022-09","0.83","USD","0.0013","--","N","N","0.0","--","0.0"
"B07V1RBC2X","X0028O2PTV","VNFLY Hammer Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend (Silver)","GYR1","US","4.53","3.46","0.87","inches","0.09","pounds","0.0079","cubic feet","Standard-Size","0.2","0.0","0.0016","2022-09","0.83","USD","0.0013","--","N","N","0.0","--","0.0"
"B07V5FRPQR","X0028QCO2R","VNFLY Glove Keychain Glove Key Ring, Cool Gifts for Men, Husband, Boyfriend","GYR1","US","4.37","1.65","1.34","inches","0.12","pounds","0.0056","cubic feet","Standard-Size","14.0","0.0","0.0784","2022-09","0.83","USD","0.065","--","N","N","0.0","--","0.0"
"B07XX87R29","X002BC0MTF","Nidavellir 2-Pack Magnetic Hammer Shaped Beer Opener and Hammer Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend","GYR1","US","6.77","4.29","2.05","inches","0.37","pounds","0.0345","cubic feet","Standard-Size","18.7","0.0","0.6443","2022-09","0.83","USD","0.5324","--","N","N","0.0","--","0.0"
"B085L7PY6Z","X002HF85EP","365Home Metal Hammer Keychain Hammer Key Ring, Cool Gifts for Men, Husband, Boyfriend (Silver)","GYR1","US","3.15","1.89","1.02","inches","0.2","pounds","0.0035","cubic feet","Standard-Size","0.03","0.0","1.0E-4","2022-09","0.83","USD","1.0E-4","--","N","N","0.0","--","0.0"
"B08CXG45F4","X002L0EXYR","365Home 2-Pack Hammer Keychain and Axe Keychain, Cool Gifts for Men, Husband, Boyfriend","GYR1","US","5.7","4.6","1.0","inches","0.17","pounds","0.0152","cubic feet","Standard-Size","0.57","0.0","0.0076","2022-09","0.83","USD","0.0063","--","N","N","0.0","--","0.07"
"B08HWTY667","X002NAFPDX","Nidavellir Shield Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend (Silver)","GYR1","US","2.0","2.0","0.4","inches","0.05","pounds","9.0E-4","cubic feet","Standard-Size","0.73","0.0","7.0E-4","2022-09","0.83","USD","6.0E-4","--","N","N","0.0","--","0.0"
"B09FPZNRX9","X0030CGYG5","365Home Hanging Utensil Holder Hooks Kitchen Utensil Hanger Wall Mount 360 Degrees Rotating Folding Hook Self Adhesive Hook Utensil Rack with 6 Hooks for Kitchen Bathroom Cabinet (2 Blacks)","GYR1","US","4.88","3.62","2.8","inches","0.13","pounds","0.0286","cubic feet","Standard-Size","3.0","0.0","0.0849","2022-09","0.83","USD","0.0705","--","N","N","0.0","--","0.03"
"B07JD2H5KC","X001X335DX","VNFLY Cute Keychain Lovely Animal Characters, Mini Figure Collection Playset, Plant Pot Craft Dollhouse Decoration, Cake Topper, Cake Decoration (2 x 1.4 inches)","HOU2","US","9.41","5.79","0.94","inches","0.06","pounds","0.0298","cubic feet","Standard-Size","0.03","0.0","0.001","2022-09","0.83","USD","8.0E-4","--","N","N","0.0","--","0.0"
"B07KX5V1LC","X001YUO5YX","VNFLY 2-Pack Rocket Pens, 4-Color Ballpoint Pen, Fat Pens, Jumbo Pens with Rubber Grip (Blue)","HOU2","US","5.05","4.0","1.02","inches","0.1","pounds","0.0119","cubic feet","Standard-Size","1.0","0.0","0.0119","2022-09","0.83","USD","0.0099","--","N","N","0.0","--","0.0"
"B07SC37NY5","X0026W1D9X","VNFLY Shield Keychain, Cool Gifts for Men, Husband, Boyfriend (Rotative Version)","HOU2","US","4.29","3.31","0.75","inches","0.11","pounds","0.0062","cubic feet","Standard-Size","1.0","0.0","0.0062","2022-09","0.83","USD","0.0051","--","N","N","0.0","--","0.0"
"B07RND7Q6Y","X00277ZSBB","VNFLY Shield Keychain, Cool Gifts for Men, Husband, Boyfriend","HOU2","US","2.25","2.05","0.65","inches","0.09","pounds","0.0017","cubic feet","Standard-Size","0.03","0.0","1.0E-4","2022-09","0.83","USD","0.0","--","N","N","0.0","--","0.0"
"B07V1RBC2X","X0028O2PTV","VNFLY Hammer Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend (Silver)","HOU2","US","4.53","3.46","0.87","inches","0.09","pounds","0.0079","cubic feet","Standard-Size","1.0","0.0","0.0079","2022-09","0.83","USD","0.0065","--","N","N","0.0","--","0.0"
"B07V279H18","X0028QC9OP","Nidavellir 2-Pack Hammer Keychain Bottle Opener and Glove Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend","HOU2","US","4.0","3.7","1.0","inches","0.25","pounds","0.0086","cubic feet","Standard-Size","0.23","0.0","0.0014","2022-09","0.83","USD","0.0012","--","N","N","0.0","--","0.07"
"B07V5FRPQR","X0028QCO2R","VNFLY Glove Keychain Glove Key Ring, Cool Gifts for Men, Husband, Boyfriend","HOU2","US","4.37","1.65","1.34","inches","0.12","pounds","0.0056","cubic feet","Standard-Size","1.0","0.0","0.0056","2022-09","0.83","USD","0.0046","--","N","N","0.0","--","0.0"
"B07XX7P9F6","X002BBZPYN","Nidavellir 2-Pack Magnetic Hammer Shaped Beer Opener and Glove Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend","HOU2","US","6.46","5.28","2.2","inches","0.35","pounds","0.0434","cubic feet","Standard-Size","0.03","0.0","0.0014","2022-09","0.83","USD","0.0012","--","N","N","0.0","--","0.0"
"B07XX7TK7N","X002BC00R9","Nidavellir 2-Pack Fist Beer Opener and Hammer Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend","HOU2","US","5.7","2.9","1.6","inches","0.55","pounds","0.0153","cubic feet","Standard-Size","0.03","0.0","5.0E-4","2022-09","0.83","USD","4.0E-4","--","N","N","0.0","--","0.0"
"B07XX87R29","X002BC0MTF","Nidavellir 2-Pack Magnetic Hammer Shaped Beer Opener and Hammer Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend","HOU2","US","6.77","4.29","2.05","inches","0.37","pounds","0.0345","cubic feet","Standard-Size","0.03","0.0","0.0011","2022-09","0.83","USD","0.001","--","N","N","0.0","--","0.0"
"B07Y8DR1KJ","X002BMC33N","365Home 3-Pack Silver Axe Keychain Red Glove Keychain Silver Hammer Keychain, Cool Gifts for Men, Husband, Boyfriend","HOU2","US","5.31","3.86","1.14","inches","0.3","pounds","0.0135","cubic feet","Standard-Size","0.33","0.0","0.0045","2022-09","0.83","USD","0.0037","--","N","N","0.0","--","0.0"
"B085L7PY6Z","X002HF85EP","365Home Metal Hammer Keychain Hammer Key Ring, Cool Gifts for Men, Husband, Boyfriend (Silver)","HOU2","US","3.15","1.89","1.02","inches","0.2","pounds","0.0035","cubic feet","Standard-Size","0.07","0.0","1.0E-4","2022-09","0.83","USD","1.0E-4","--","N","N","0.0","--","0.03"
"B08CXG45F4","X002L0EXYR","365Home 2-Pack Hammer Keychain and Axe Keychain, Cool Gifts for Men, Husband, Boyfriend","HOU2","US","5.7","4.6","1.0","inches","0.17","pounds","0.0152","cubic feet","Standard-Size","0.73","0.0","0.0106","2022-09","0.83","USD","0.0088","--","N","N","0.0","--","0.03"
"B08Y5PSHJ9","X002TPQ8ZL","365Home Multifunction Barbecue Meat Skewer Machine BBQ Meat String Device Quick Portable Meat Skewer Box Easy Skewer Tools Kebab Maker BBQ Gadget","HOU2","US","7.4","5.24","1.61","inches","0.24","pounds","0.0361","cubic feet","Standard-Size","1.0","0.0","0.0361","2022-09","0.83","USD","0.03","--","N","N","0.0","--","0.0"
"B08ZN9NFPK","X002UDBVHH","365Home Hanging Utensil Holder Hooks Kitchen Utensil Hanger Wall Mount 360 Degrees Rotating Folding Hook Self Adhesive Hook Utensil Rack with 6 Hooks for Kitchen Bathroom Cabinet (2 White)","HOU2","US","6.26","4.41","2.64","inches","0.26","pounds","0.0422","cubic feet","Standard-Size","1.0","0.0","0.0422","2022-09","0.83","USD","0.035","--","N","N","0.0","--","0.0"
"B09FPZNRX9","X0030CGYG5","365Home Hanging Utensil Holder Hooks Kitchen Utensil Hanger Wall Mount 360 Degrees Rotating Folding Hook Self Adhesive Hook Utensil Rack with 6 Hooks for Kitchen Bathroom Cabinet (2 Blacks)","HOU2","US","4.88","3.62","2.8","inches","0.13","pounds","0.0286","cubic feet","Standard-Size","1.0","0.0","0.0286","2022-09","0.83","USD","0.0238","--","N","N","0.0","--","0.0"
"B0B42L59Q7","X003A8B6O9","365Home Bowl Cozy Template 3 Sizes, Clear Acrylic Bowl Wrap, Sewing Pattern Templates for Quilting with Needle Set and Manual Instruction","HOU2","US","12.87","11.02","2.01","inches","0.93","pounds","0.165","cubic feet","Standard-Size","0.47","0.0","0.066","2022-09","0.83","USD","0.0552","--","N","N","0.0","--","0.07"
"B0B42KWPRX","X003A8FB8B","365Home Bowl Cozy Template 3 Sizes, Clear Acrylic Bowl Wrap, Sewing Pattern Templates for Quilting with Needle Set and Manual Instruction","HOU2","US","11.77","11.46","2.05","inches","1.01","pounds","0.16","cubic feet","Standard-Size","0.13","0.0","0.0213","2022-09","0.83","USD","0.0177","--","N","N","0.0","--","0.0"
"B0B42LPW36","X003A8GAYF","365Home Bowl Cozy Pattern Template, Clear Acrylic Bowl Wrap, Sewing Templates for Quilting with Needle Set, Rotary Cutter and Manual Instruction","HOU2","US","7.09","7.01","0.43","inches","0.15","pounds","0.0124","cubic feet","Standard-Size","0.13","0.0","0.0016","2022-09","0.83","USD","0.0014","--","N","N","0.0","--","0.0"
"B0B42HXW3P","X003A8GAYP","365Home Bowl Cozy Template 3 Sizes, Clear Acrylic Bowl Wrap, Sewing Pattern Templates for Quilting with Needle Set and Manual Instruction","HOU2","US","11.89","11.57","0.63","inches","0.73","pounds","0.0502","cubic feet","Standard-Size","0.07","0.0","0.0017","2022-09","0.83","USD","0.0014","--","N","N","0.0","--","0.03"
"B0B42JF83D","X003A8K93X","365Home Bowl Cozy Pattern Template, Clear Acrylic Bowl Wrap, Sewing Templates for Quilting with Needle Set, Rotary Cutter and Manual Instruction","HOU2","US","8.94","8.7","0.59","inches","0.29","pounds","0.0266","cubic feet","Standard-Size","1.0","0.0","0.0266","2022-09","0.83","USD","0.022","--","N","N","0.0","--","0.0"
"B07GLJ2YNF","X001X2JGO1","VNFLY Axe Keychain Hammer Keychain Hammer Key Ring, Cool Gifts for Men, Husband, Boyfriend","HOU6","US","5.59","4.06","0.43","inches","0.07","pounds","0.0056","cubic feet","Standard-Size","57.93","0.0","0.3272","2022-09","0.83","USD","0.2716","--","N","N","0.0","--","0.0"
"B07KX5LWHM","X001YSJJJB","VNFLY 2-Pack Rocket Pens, 4-Color Ballpoint Pen, Fat Pens, Jumbo Pens with Rubber Grip (Silver & Blue)","HOU6","US","6.22","3.9","1.14","inches","0.18","pounds","0.016","cubic feet","Standard-Size","1.2","0.0","0.0192","2022-09","0.83","USD","0.0159","--","N","N","0.0","--","0.0"
"B07R3WFSN8","X0024LVCWJ","SNAPY 2-Pack Mini Folding Camping Stool, Lightweight Camp Stool, Portable Folding Camp Chair, Ultralight Camping Chair for BBQ, Camping, Fishing, Travel, Hiking (Silver Grey & Blue)","HOU6","US","12.8","7.1","2.8","inches","1.75","pounds","0.1473","cubic feet","Standard-Size","0.1","0.0","0.0098","2022-09","0.83","USD","0.0081","--","N","N","0.0","--","0.03"
"B07R3HRS1S","X0024N0PGV","SNAPY 2-Pack Mini Folding Camping Stool, Lightweight Camp Stool, Portable Folding Camp Chair, Ultralight Camping Chair for BBQ, Camping, Fishing, Travel, Hiking (Blue & Blue)","HOU6","US","13.0","6.0","3.0","inches","1.7","pounds","0.1354","cubic feet","Standard-Size","0.07","0.0","0.009","2022-09","0.83","USD","0.0075","--","N","N","0.0","--","0.0"
"B07R3WYPKD","X0024N0PO3","SNAPY 2-Pack Mini Folding Camping Stool, Lightweight Camp Stool, Portable Folding Camp Chair, Ultralight Camping Chair for BBQ, Camping, Fishing, Travel, Hiking (Silver Grey & Silver Grey)","HOU6","US","12.6","7.5","3.4","inches","1.8","pounds","0.1859","cubic feet","Standard-Size","0.87","0.0","0.1611","2022-09","0.83","USD","0.1338","--","N","N","0.0","--","0.0"
"B07RYPBYPV","X0026HUHVX","VNFLY Magnetic Hammer Shaped Beer Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend (Silver)","HOU6","US","6.69","3.82","2.2","inches","0.35","pounds","0.0325","cubic feet","Standard-Size","11.13","0.0","0.3601","2022-09","0.83","USD","0.2989","--","N","N","0.0","--","0.07"
"B07SC37NY5","X0026W1D9X","VNFLY Shield Keychain, Cool Gifts for Men, Husband, Boyfriend (Rotative Version)","HOU6","US","4.29","3.31","0.75","inches","0.11","pounds","0.0062","cubic feet","Standard-Size","11.0","0.0","0.0678","2022-09","0.83","USD","0.0563","--","N","N","0.0","--","0.0"
"B07RND7Q6Y","X00277ZSBB","VNFLY Shield Keychain, Cool Gifts for Men, Husband, Boyfriend","HOU6","US","2.25","2.05","0.65","inches","0.09","pounds","0.0017","cubic feet","Standard-Size","22.77","0.0","0.0395","2022-09","0.83","USD","0.0328","--","N","N","0.0","--","0.0"
"B07RXNQPR9","X0028ERDOX","VNFLY Magnetic Hammer Shaped Beer Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend (Bronze)","HOU6","US","8.39","4.84","2.01","inches","0.31","pounds","0.0472","cubic feet","Standard-Size","0.13","0.0","0.0063","2022-09","0.83","USD","0.0052","--","N","N","0.0","--","0.0"
"B07V278VJ1","X0028N5BQ1","Nidavellir Hammer Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend","HOU6","US","3.2","1.8","0.04","inches","0.5","pounds","1.0E-4","cubic feet","Standard-Size","18.03","0.0","0.0024","2022-09","0.83","USD","0.002","--","N","N","0.0","--","0.0"
"B07V1RBC2X","X0028O2PTV","VNFLY Hammer Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend (Silver)","HOU6","US","4.53","3.46","0.87","inches","0.09","pounds","0.0079","cubic feet","Standard-Size","26.53","0.0","0.2094","2022-09","0.83","USD","0.1738","--","N","N","0.0","--","0.0"
"B07V279H18","X0028QC9OP","Nidavellir 2-Pack Hammer Keychain Bottle Opener and Glove Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend","HOU6","US","4.0","3.7","1.0","inches","0.25","pounds","0.0086","cubic feet","Standard-Size","6.5","0.0","0.0525","2022-09","0.83","USD","0.0436","--","N","N","0.0","--","0.37"
"B07V5FRPQR","X0028QCO2R","VNFLY Glove Keychain Glove Key Ring, Cool Gifts for Men, Husband, Boyfriend","HOU6","US","4.37","1.65","1.34","inches","0.12","pounds","0.0056","cubic feet","Standard-Size","30.43","0.0","0.1704","2022-09","0.83","USD","0.1414","--","N","N","0.0","--","0.0"
"B07XX7P9F6","X002BBZPYN","Nidavellir 2-Pack Magnetic Hammer Shaped Beer Opener and Glove Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend","HOU6","US","6.46","5.28","2.2","inches","0.35","pounds","0.0434","cubic feet","Standard-Size","13.17","0.0","0.5718","2022-09","0.83","USD","0.4746","--","N","N","0.0","--","0.0"
"B07XX7TK7N","X002BC00R9","Nidavellir 2-Pack Fist Beer Opener and Hammer Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend","HOU6","US","5.7","2.9","1.6","inches","0.55","pounds","0.0153","cubic feet","Standard-Size","23.9","0.0","0.3658","2022-09","0.83","USD","0.3036","--","N","N","0.0","--","0.0"
"B07XX6TFN3","X002BC0MVN","Nidavellir 2-Pack Magnetic Hammer Shaped Beer Opener and Bronze Hammer Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend","HOU6","US","9.61","5.0","2.09","inches","0.44","pounds","0.0581","cubic feet","Standard-Size","8.0","0.0","0.4649","2022-09","0.83","USD","0.3859","--","N","N","0.0","--","0.0"
"B07XYXCKZ2","X002BER5QL","365Home 2-Pack Our First Home 2022 Keychain Housewarming Gift New Home Gift Realtor Closing Gifts (Our First Home 1)","HOU6","US","3.98","1.89","0.28","inches","0.04","pounds","0.0012","cubic feet","Standard-Size","2.2","0.0","0.0027","2022-09","0.83","USD","0.0022","--","N","N","0.0","--","0.0"
"B07Y8CDXX7","X002BMAK6F","365Home 3-Pack Bronze Glove Keychain Silver Hammer Keychain Red Glove Keychain, Cool Gifts for Men, Husband, Boyfriend","HOU6","US","5.16","4.65","1.22","inches","0.04","pounds","0.0169","cubic feet","Standard-Size","2.2","0.0","0.0373","2022-09","0.83","USD","0.0309","--","N","N","0.0","--","0.0"
"B07Y8B8RF8","X002BMBDKR","365Home 2-Pack Glove Keychain, Cool Gifts for Men, Husband, Boyfriend","HOU6","US","5.5","1.7","1.6","inches","0.31","pounds","0.0087","cubic feet","Standard-Size","6.53","0.0","0.0566","2022-09","0.83","USD","0.0469","--","N","N","0.0","--","0.0"
"B07Y8DR1KJ","X002BMC33N","365Home 3-Pack Silver Axe Keychain Red Glove Keychain Silver Hammer Keychain, Cool Gifts for Men, Husband, Boyfriend","HOU6","US","5.31","3.86","1.14","inches","0.3","pounds","0.0135","cubic feet","Standard-Size","1.6","0.0","0.0217","2022-09","0.83","USD","0.018","--","N","N","0.0","--","0.0"
"B07Z7G5PXZ","X002CIGNAF","365Home Glove Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend (Gold)","HOU6","US","3.6","1.9","1.5","inches","0.15","pounds","0.0059","cubic feet","Standard-Size","0.87","0.0","0.0051","2022-09","0.83","USD","0.0043","--","N","N","0.0","--","0.0"
"B07Z779DMH","X002CII6L9","365Home Glove Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend (Red Copper)","HOU6","US","3.0","2.0","1.0","inches","0.1","pounds","0.0035","cubic feet","Standard-Size","17.1","0.0","0.0594","2022-09","0.83","USD","0.0493","--","N","N","0.0","--","0.0"
"B085L7PY6Z","X002HF85EP","365Home Metal Hammer Keychain Hammer Key Ring, Cool Gifts for Men, Husband, Boyfriend (Silver)","HOU6","US","3.15","1.89","1.02","inches","0.2","pounds","0.0035","cubic feet","Standard-Size","17.27","0.0","0.0607","2022-09","0.83","USD","0.0504","--","N","N","0.0","--","0.0"
"B08CXG45F4","X002L0EXYR","365Home 2-Pack Hammer Keychain and Axe Keychain, Cool Gifts for Men, Husband, Boyfriend","HOU6","US","5.7","4.6","1.0","inches","0.17","pounds","0.0152","cubic feet","Standard-Size","7.87","0.0","0.1189","2022-09","0.83","USD","0.0987","--","N","N","0.0","--","0.03"
"B08HWTY667","X002NAFPDX","Nidavellir Shield Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend (Silver)","HOU6","US","2.0","2.0","0.4","inches","0.05","pounds","9.0E-4","cubic feet","Standard-Size","2.93","0.0","0.0027","2022-09","0.83","USD","0.0023","--","N","N","0.0","--","0.0"
"B08HWTQCLL","X002NATMU5","Nidavellir Shield Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend (Bronze)","HOU6","US","2.28","1.73","0.55","inches","0.04","pounds","0.0013","cubic feet","Standard-Size","7.23","0.0","0.0091","2022-09","0.83","USD","0.0075","--","N","N","0.0","--","0.0"
"B08XWY4F7C","X002TM7I8Z","365Home Hanging Utensil Holder Hooks Kitchen Utensil Hanger Wall Mount 360 Degrees Rotating Folding Hook Self Adhesive Hook Utensil Rack with 6 Hooks for Kitchen Bathroom Cabinet (1 Black & 1 White)","HOU6","US","6.97","4.06","2.83","inches","0.15","pounds","0.0463","cubic feet","Standard-Size","18.0","0.0","0.8342","2022-09","0.83","USD","0.6924","--","N","N","0.0","--","0.0"
"B08XWYPR76","X002TMOWQB","365Home Hanging Utensil Holder Hooks Kitchen Utensil Hanger Wall Mount 360 Degrees Rotating Folding Hook Self Adhesive Hook Utensil Rack with 6 Hooks for Kitchen Bathroom Cabinet (1 Black)","HOU6","US","4.61","3.58","1.77","inches","0.04","pounds","0.0169","cubic feet","Standard-Size","2.27","0.0","0.0378","2022-09","0.83","USD","0.0313","--","N","N","0.0","--","0.03"
"B08Y5PSHJ9","X002TPQ8ZL","365Home Multifunction Barbecue Meat Skewer Machine BBQ Meat String Device Quick Portable Meat Skewer Box Easy Skewer Tools Kebab Maker BBQ Gadget","HOU6","US","7.4","5.24","1.61","inches","0.24","pounds","0.0361","cubic feet","Standard-Size","15.87","0.0","0.5732","2022-09","0.83","USD","0.4758","--","N","N","0.0","--","0.0"
"B08ZN9NFPK","X002UDBVHH","365Home Hanging Utensil Holder Hooks Kitchen Utensil Hanger Wall Mount 360 Degrees Rotating Folding Hook Self Adhesive Hook Utensil Rack with 6 Hooks for Kitchen Bathroom Cabinet (2 White)","HOU6","US","6.26","4.41","2.64","inches","0.26","pounds","0.0422","cubic feet","Standard-Size","1.0","0.0","0.0422","2022-09","0.83","USD","0.035","--","N","N","0.0","--","0.0"
"B072JN8C2Q","X002UDBVHR","365Home Hanging Utensil Holder Hooks Kitchen Utensil Hanger Wall Mount 360 Degrees Rotating Folding Hook Self Adhesive Hook Utensil Rack with 6 Hooks for Kitchen Bathroom Cabinet (4 White)","HOU6","US","7.99","5.0","3.11","inches","0.29","pounds","0.0719","cubic feet","Standard-Size","0.3","0.0","0.0216","2022-09","0.83","USD","0.0179","--","N","N","0.0","--","0.0"
"B08ZNH5HQP","X002UDI1VV","365Home Hanging Utensil Holder Hooks Kitchen Utensil Hanger Wall Mount 360 Degrees Rotating Folding Hook Self Adhesive Hook Utensil Rack with 6 Hooks for Kitchen Bathroom Cabinet (3 White)","HOU6","US","7.32","4.88","3.23","inches","0.22","pounds","0.0668","cubic feet","Standard-Size","6.0","0.0","0.4006","2022-09","0.83","USD","0.3325","--","N","N","0.0","--","0.0"
"B08ZNJQ2CN","X002UDIWNX","365Home Hanging Utensil Holder Hooks Kitchen Utensil Hanger Wall Mount 360 Degrees Rotating Folding Hook Self Adhesive Hook Utensil Rack with 6 Hooks for Kitchen Bathroom Cabinet (3 Black)","HOU6","US","8.9","5.24","2.83","inches","0.33","pounds","0.0764","cubic feet","Standard-Size","4.0","0.0","0.3055","2022-09","0.83","USD","0.2536","--","N","N","0.0","--","0.0"
